,taken_at,pk,id,device_timestamp,media_type,code,client_cache_key,filter_type,carousel_media_count,carousel_media,can_see_insights_as_brand,should_request_ads,user,can_viewer_reshare,caption_is_edited,comment_likes_enabled,comment_threading_enabled,has_more_comments,max_num_visible_preview_comments,preview_comments,can_view_more_preview_comments,comment_count,inline_composer_display_condition,like_count,has_liked,top_likers,photo_of_you,caption,can_viewer_save,organic_tracking_token,sharing_friction_info,is_in_profile_grid,profile_grid_control_enabled,is_shop_the_look_eligible,deleted_reason,integrity_review_decision,image_versions2,original_width,original_height,likers,usertags,location,lat,lng
0,1605011973,2439339694866123280,2439339694866123280_3178593942,674306604694423,8,CHaRoc_AUoQ,MjQzOTMzOTY5NDg2NjEyMzI4MA==.2,0,2.0,"[{'id': '2439339691258968352_3178593942', 'media_type': 1, 'image_versions2': {'candidates': [{'width': 640, 'height': 640, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/124283759_457595171874953_3067617336582373082_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=JB8hw1BKtY8AX9kAyQ7&_nc_tp=24&oh=8caddb4705d7bda3efd86f4d9a7df8d4&oe=5FD662F3&ig_cache_key=MjQzOTMzOTY5MTI1ODk2ODM1Mg%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [6521, 13042, 19564, 26085, 32606, 39356, 47644, 53060, 58692]}, {'width': 240, 'height': 240, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/124283759_457595171874953_3067617336582373082_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=JB8hw1BKtY8AX9kAyQ7&_nc_tp=15&oh=38a25823d80056d43102dd21a727318d&oe=5FD3E672&ig_cache_key=MjQzOTMzOTY5MTI1ODk2ODM1Mg%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [1353, 2706, 4059, 5412, 6766, 8446, 109084, 12179, 12179]}]}, 'original_width': 1080, 'original_height': 1080, 'pk': 2439339691258968352, 'carousel_parent_id': '2439339694866123280_3178593942', 'can_see_insights_as_brand': False, 'usertags': {'in': []}, 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None}}, {'id': '2439339691225421672_3178593942', 'media_type': 1, 'image_versions2': {'candidates': [{'width': 640, 'height': 640, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/124037756_427133132013468_3395844175540148976_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=OXaIrTKKUW0AX99BBA9&_nc_tp=24&oh=47ae73bd10109dbdb50b73880a379994&oe=5FD55F96&ig_cache_key=MjQzOTMzOTY5MTIyNTQyMTY3Mg%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [9013, 18027, 27041, 36054, 45068, 54397, 65852, 73338, 81123]}, {'width': 240, 'height': 240, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/124037756_427133132013468_3395844175540148976_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=OXaIrTKKUW0AX99BBA9&_nc_tp=15&oh=5c1733156e044570781da76ae888a8ed&oe=5FD33B97&ig_cache_key=MjQzOTMzOTY5MTIyNTQyMTY3Mg%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [1666, 3332, 4998, 6664, 8330, 10399, 134307, 14995, 14995]}]}, 'original_width': 1080, 'original_height': 1080, 'pk': 2439339691225421672, 'carousel_parent_id': '2439339694866123280_3178593942', 'can_see_insights_as_brand': False, 'usertags': {'in': []}, 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None}}]",False,False,"{'pk': 3178593942, 'username': 'labolaeditora', 'full_name': 'la Bola editora', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/34982898_409737822847199_6409279064737054720_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=m71IqdQlhgcAX_nZA_g&_nc_tp=25&oh=aa6d3ae17944d64c31ebec12fbd7602f&oe=5FD667CA', 'profile_pic_id': '1808282679643097776_3178593942', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 1605009629, 'story_reel_media_ids': []}",True,True,True,False,True,2,[],False,1,impression_trigger,11,False,[],False,"{'pk': 18134511760121926, 'user_id': 3178593942, 'text': '«\xa0Padre: ¿Hay algo en la televisión, una serie con animales? Estoy muriendo y no quiero escuchar una sola palabra más, nada que me ligue a lo humano. Solo el gruñido de una bestia. El lamento del pingüino al que la foca aplasta cuando se le sienta encima y se lo quiere coger.\nHijo: No doy más.\nPadre: Como si alguna vez hubieras dado algo a cambio de todo lo que recibiste.\xa0 Educación, alimento, ropa. Mujeres. A tu primera novia, por ejemplo, la desvirgué yo, para dejártela dulce y entrenada. Le enseñé a poner la trompita así… como si se tuviera que tragar una frutillita… La técnica del helado que se derrite.\nHijo: Nunca tuve novia.\nPadre: Eh?\nHijo: Soy homosexual, papá.\nPadre:\xa0¿En serio?\xa0»\n\n@waldhuterlibros / @elgranpezlibros', 'type': 1, 'created_at': 1605012024, 'created_at_utc': 1605012024, 'content_type': 'comment', 'status': 'Active', 'bit_flags': 0, 'did_report_as_spam': False, 'share_enabled': False, 'user': {'pk': 3178593942, 'username': 'labolaeditora', 'full_name': 'la Bola editora', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/34982898_409737822847199_6409279064737054720_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=m71IqdQlhgcAX_nZA_g&_nc_tp=25&oh=aa6d3ae17944d64c31ebec12fbd7602f&oe=5FD667CA', 'profile_pic_id': '1808282679643097776_3178593942', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 1605009629, 'story_reel_media_ids': []}, 'is_covered': False, 'media_id': 2439339694866123280, 'has_translation': True, 'private_reply_status': 0}",True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYjk0MDI2ZDE1MjRiNDFjNzg4MWU5ZGMwMGY1NzU4ZmYyNDM5MzM5Njk0ODY2MTIzMjgwIiwic2VydmVyX3Rva2VuIjoiMTYwNTA1NTEzMDQ1NHwyNDM5MzM5Njk0ODY2MTIzMjgwfDE5NzcyMzg0NjM5fGJlZjc5NjQ1NDRhZDdjOWVmODM1NmJkZmMwNzZhODg3ZmM5ODY0NzNiMzc4YzAwZjRiYzFlYzNkYTdjYzUwZDcifSwic2lnbmF0dXJlIjoiIn0=,"{'should_have_sharing_friction': False, 'bloks_app_url': None}",False,False,False,0,pending,,,,,,,,
1,1604321575,2433548213291062645,2433548213291062645_3178593942,476186022011670,8,CHFszTdABV1,MjQzMzU0ODIxMzI5MTA2MjY0NQ==.2,0,2.0,"[{'id': '2433548208568379601_3178593942', 'media_type': 1, 'image_versions2': {'candidates': [{'width': 640, 'height': 640, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/123166503_3376017135830541_1356735469344398836_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=AEG1fxXGgooAX8EhjDT&_nc_tp=24&oh=1f9704853536e5cc2ffdf56a4c40257b&oe=5FD40EE5&ig_cache_key=MjQzMzU0ODIwODU2ODM3OTYwMQ%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [4215, 8430, 12645, 16860, 21075, 25438, 30795, 34295, 37936]}, {'width': 240, 'height': 240, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/123166503_3376017135830541_1356735469344398836_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=AEG1fxXGgooAX8EhjDT&_nc_tp=15&oh=3db262ba85e50646b309047cf09e1482&oe=5FD544DA&ig_cache_key=MjQzMzU0ODIwODU2ODM3OTYwMQ%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [1022, 2044, 3066, 4088, 5111, 6380, 82405, 9200, 9200]}]}, 'original_width': 1080, 'original_height': 1080, 'pk': 2433548208568379601, 'carousel_parent_id': '2433548213291062645_3178593942', 'can_see_insights_as_brand': False, 'usertags': {'in': []}, 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None}}, {'id': '2433548208669119373_3178593942', 'media_type': 1, 'image_versions2': {'candidates': [{'width': 640, 'height': 640, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/123215525_115136517053941_8655352791578830307_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=hr3pc8zZANUAX-k_8Lc&_nc_tp=24&oh=4c62e3a01842eee9af3723e0de4cff69&oe=5FD591B3&ig_cache_key=MjQzMzU0ODIwODY2OTExOTM3Mw%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [10390, 20780, 31171, 41561, 51951, 62705, 75910, 84538, 93513]}, {'width': 240, 'height': 240, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/123215525_115136517053941_8655352791578830307_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=hr3pc8zZANUAX-k_8Lc&_nc_tp=15&oh=20691f9d919a3c4835ccd4aec975bd96&oe=5FD6B0B2&ig_cache_key=MjQzMzU0ODIwODY2OTExOTM3Mw%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [1825, 3650, 5476, 7301, 9127, 11393, 147153, 16429, 16429]}]}, 'original_width': 1080, 'original_height': 1080, 'pk': 2433548208669119373, 'carousel_parent_id': '2433548213291062645_3178593942', 'can_see_insights_as_brand': False, 'usertags': {'in': []}, 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None}}]",False,False,"{'pk': 3178593942, 'username': 'labolaeditora', 'full_name': 'la Bola editora', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/34982898_409737822847199_6409279064737054720_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=m71IqdQlhgcAX_nZA_g&_nc_tp=25&oh=aa6d3ae17944d64c31ebec12fbd7602f&oe=5FD667CA', 'profile_pic_id': '1808282679643097776_3178593942', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 1605009629, 'story_reel_media_ids': []}",True,True,True,False,False,2,[],False,0,impression_trigger,22,False,[],False,"{'pk': 17863055342178887, 'user_id': 3178593942, 'text': '""LANGUIDEZ"" (1920) / Alfonsina Storni.\n\n@waldhuterlibros', 'type': 1, 'created_at': 1604321739, 'created_at_utc': 1604321739, 'content_type': 'comment', 'status': 'Active', 'bit_flags': 0, 'did_report_as_spam': False, 'share_enabled': False, 'user': {'pk': 3178593942, 'username': 'labolaeditora', 'full_name': 'la Bola editora', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/34982898_409737822847199_6409279064737054720_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=m71IqdQlhgcAX_nZA_g&_nc_tp=25&oh=aa6d3ae17944d64c31ebec12fbd7602f&oe=5FD667CA', 'profile_pic_id': '1808282679643097776_3178593942', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 1605009629, 'story_reel_media_ids': []}, 'is_covered': False, 'media_id': 2433548213291062645, 'has_translation': True, 'private_reply_status': 0}",True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYjk0MDI2ZDE1MjRiNDFjNzg4MWU5ZGMwMGY1NzU4ZmYyNDMzNTQ4MjEzMjkxMDYyNjQ1Iiwic2VydmVyX3Rva2VuIjoiMTYwNTA1NTEzMDQ1NXwyNDMzNTQ4MjEzMjkxMDYyNjQ1fDE5NzcyMzg0NjM5fDdhYjBmMTViYTNmOGEwMGZmZGViMTJlZTQ1YjBiMGMzMTZiZDgwYjg2ZDI0ZGY1MDNiYTg1Yzg2ODZkYmI3YzgifSwic2lnbmF0dXJlIjoiIn0=,"{'should_have_sharing_friction': False, 'bloks_app_url': None}",False,False,False,0,pending,,,,,,,,
2,1603974628,2430637809879676948,2430637809879676948_3178593942,384989193451284,8,CG7XDXDgvgU,MjQzMDYzNzgwOTg3OTY3Njk0OA==.2,0,2.0,"[{'id': '2430637806775847805_3178593942', 'media_type': 1, 'image_versions2': {'candidates': [{'width': 640, 'height': 640, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/122994328_388030429207755_8015465827155421673_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=1xqXeWanxdQAX-orQZQ&_nc_tp=24&oh=b2082880ac3dc81b59e067744688d429&oe=5FD38D7D&ig_cache_key=MjQzMDYzNzgwNjc3NTg0NzgwNQ%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [9061, 18122, 27184, 36245, 45307, 54686, 66201, 73727, 81553]}, {'width': 240, 'height': 240, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/122994328_388030429207755_8015465827155421673_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=1xqXeWanxdQAX-orQZQ&_nc_tp=15&oh=84b94f215d1ec7608b912ec46066b39a&oe=5FD53E80&ig_cache_key=MjQzMDYzNzgwNjc3NTg0NzgwNQ%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [1671, 3343, 5015, 6687, 8358, 10434, 134764, 15046, 15046]}]}, 'original_width': 1080, 'original_height': 1080, 'pk': 2430637806775847805, 'carousel_parent_id': '2430637809879676948_3178593942', 'can_see_insights_as_brand': False, 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None}}, {'id': '2430637806750596766_3178593942', 'media_type': 1, 'image_versions2': {'candidates': [{'width': 640, 'height': 640, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/122966611_188089432902939_1103500101030329460_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=zYiCwP28YGUAX_nTeJJ&_nc_tp=24&oh=1757bb13eea0e95aa0830ad8686a52d4&oe=5FD58A91&ig_cache_key=MjQzMDYzNzgwNjc1MDU5Njc2Ng%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [10996, 21993, 32990, 43987, 54984, 66366, 80342, 89474, 98972]}, {'width': 240, 'height': 240, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/122966611_188089432902939_1103500101030329460_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=zYiCwP28YGUAX_nTeJJ&_nc_tp=15&oh=70ebf3638c2999d78a1dfc4015ee2f6f&oe=5FD6B194&ig_cache_key=MjQzMDYzNzgwNjc1MDU5Njc2Ng%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [1893, 3786, 5679, 7572, 9466, 11817, 152619, 17039, 17039]}]}, 'original_width': 1080, 'original_height': 1080, 'pk': 2430637806750596766, 'carousel_parent_id': '2430637809879676948_3178593942', 'can_see_insights_as_brand': False, 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None}}]",False,False,"{'pk': 3178593942, 'username': 'labolaeditora', 'full_name': 'la Bola editora', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/34982898_409737822847199_6409279064737054720_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=m71IqdQlhgcAX_nZA_g&_nc_tp=25&oh=aa6d3ae17944d64c31ebec12fbd7602f&oe=5FD667CA', 'profile_pic_id': '1808282679643097776_3178593942', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 1605009629, 'story_reel_media_ids': []}",True,False,True,False,False,2,[],False,0,impression_trigger,12,False,[],False,"{'pk': 17926814677448711, 'user_id': 3178593942, 'text': '""Un día se abrieron los techos"" & ""Fotografía estenopeica"" reunidos en ""La última frazada"", de Joaquín Correa. Gema. \n\n@waldhuterlibros', 'type': 1, 'created_at': 1603974629, 'created_at_utc': 1603974629, 'content_type': 'comment', 'status': 'Active', 'bit_flags': 0, 'did_report_as_spam': False, 'share_enabled': False, 'user': {'pk': 3178593942, 'username': 'labolaeditora', 'full_name': 'la Bola editora', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/34982898_409737822847199_6409279064737054720_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=m71IqdQlhgcAX_nZA_g&_nc_tp=25&oh=aa6d3ae17944d64c31ebec12fbd7602f&oe=5FD667CA', 'profile_pic_id': '1808282679643097776_3178593942', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 1605009629, 'story_reel_media_ids': []}, 'is_covered': False, 'media_id': 2430637809879676948, 'has_translation': True, 'private_reply_status': 0}",True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYjk0MDI2ZDE1MjRiNDFjNzg4MWU5ZGMwMGY1NzU4ZmYyNDMwNjM3ODA5ODc5Njc2OTQ4Iiwic2VydmVyX3Rva2VuIjoiMTYwNTA1NTEzMDQ1MnwyNDMwNjM3ODA5ODc5Njc2OTQ4fDE5NzcyMzg0NjM5fGNmOTc5YzU0ZThhOTQ2OThkNjYxMTBkOWQyNjcyNTA5ODNhZmVhOGU4NzIzNjdiM2ZkNGI3NDUxNzRiZmE4NTEifSwic2lnbmF0dXJlIjoiIn0=,"{'should_have_sharing_friction': False, 'bloks_app_url': None}",False,False,False,0,pending,,,,,,,,
