,taken_at,pk,id,device_timestamp,media_type,code,client_cache_key,filter_type,carousel_media_count,carousel_media,can_see_insights_as_brand,should_request_ads,user,can_viewer_reshare,caption_is_edited,comment_likes_enabled,comment_threading_enabled,has_more_comments,max_num_visible_preview_comments,preview_comments,can_view_more_preview_comments,comment_count,inline_composer_display_condition,like_count,has_liked,top_likers,photo_of_you,usertags,caption,can_viewer_save,organic_tracking_token,sharing_friction_info,is_in_profile_grid,profile_grid_control_enabled,is_shop_the_look_eligible,deleted_reason,integrity_review_decision,image_versions2,original_width,original_height,is_dash_eligible,video_dash_manifest,video_codec,number_of_qualities,video_versions,has_audio,video_duration,view_count,location,lat,lng,comments_disabled,comments,next_max_id,attribution
0,1604067925,2431420444977585378,2431420444977585378_2254231286,1604067890744641,8,CG-JAMygtzi,MjQzMTQyMDQ0NDk3NzU4NTM3OA==.2,0,4.0,"[{'id': '2431420440707808612_2254231286', 'media_type': 1, 'image_versions2': {'candidates': [{'width': 640, 'height': 800, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/122828779_200799151423108_4506919359913837013_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Edrs49DRjVYAX9F25fu&_nc_tp=24&oh=6d396c3c7fee5152f0528b22fff75394&oe=5FD45673&ig_cache_key=MjQzMTQyMDQ0MDcwNzgwODYxMg%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [8113, 16227, 24340, 32454, 40567, 45395, 57767, 65655, 73022]}, {'width': 240, 'height': 300, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/122828779_200799151423108_4506919359913837013_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Edrs49DRjVYAX9F25fu&tp=19&oh=0792af692513988ea41726fdc3dab8d3&oe=5FD570F2&ig_cache_key=MjQzMTQyMDQ0MDcwNzgwODYxMg%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [1664, 3328, 4992, 6656, 8321, 10018, 289118, 14978, 14978]}]}, 'original_width': 1440, 'original_height': 1800, 'pk': 2431420440707808612, 'carousel_parent_id': '2431420444977585378_2254231286', 'can_see_insights_as_brand': False, 'usertags': {'in': [{'user': {'pk': 1641629815, 'username': 'planetadelibrosar', 'full_name': 'Planeta de Libros Argentina 🇦🇷', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/90089552_512130262830910_7506280035020439552_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=842ZpelNcsYAX_cIsUf&_nc_tp=25&oh=ec8621a1dbbdf6538635be16bf1652d2&oe=5FD363A1', 'profile_pic_id': '2266210326385070535_1641629815', 'is_verified': False}, 'position': [0.6333333333, 0.6293333333000001], 'start_time_in_video_in_sec': None, 'duration_in_video_in_sec': None}]}, 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None}}, {'id': '2431420440640631786_2254231286', 'media_type': 1, 'image_versions2': {'candidates': [{'width': 640, 'height': 800, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/123028023_408051900363768_8554985135342558675_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=76FIIyebWPUAX_F4HVR&_nc_tp=24&oh=844f86914646a0e225d947d0ceb104e2&oe=5FD32F41&ig_cache_key=MjQzMTQyMDQ0MDY0MDYzMTc4Ng%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [8278, 16556, 24835, 33113, 41392, 46318, 58941, 66990, 74506]}, {'width': 240, 'height': 300, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/123028023_408051900363768_8554985135342558675_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=76FIIyebWPUAX_F4HVR&tp=19&oh=9142e6a819433900b50909a01ba61065&oe=5FD39544&ig_cache_key=MjQzMTQyMDQ0MDY0MDYzMTc4Ng%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [1678, 3356, 5035, 6713, 8391, 10102, 291555, 15105, 15105]}]}, 'original_width': 1440, 'original_height': 1800, 'pk': 2431420440640631786, 'carousel_parent_id': '2431420444977585378_2254231286', 'can_see_insights_as_brand': False, 'usertags': {'in': [{'user': {'pk': 4291180113, 'username': 'megustaleerarg', 'full_name': 'Me gusta leer Argentina', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/81725468_3023776614337126_1592172953442268668_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=a4Gc6E8Mh5EAX_qrsW4&_nc_tp=25&oh=8e10303a0943416baeee1d56d6bd54f9&oe=5FD65AD8', 'profile_pic_id': '2342305941636148935_4291180113', 'is_verified': True}, 'position': [0.7213333333, 0.7626666667], 'start_time_in_video_in_sec': None, 'duration_in_video_in_sec': None}]}, 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None}}, {'id': '2431420440632103158_2254231286', 'media_type': 1, 'image_versions2': {'candidates': [{'width': 640, 'height': 799, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/123145524_871301476738052_8810683975421459339_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=R9X3pHWX0vIAX8nv5qs&_nc_tp=24&oh=c3df6b0c79ff1a045bb22441fa40616e&oe=5FD5758B&ig_cache_key=MjQzMTQyMDQ0MDYzMjEwMzE1OA%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [8981, 17962, 26943, 35924, 44905, 50249, 63943, 72675, 80830]}, {'width': 240, 'height': 299, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/123145524_871301476738052_8810683975421459339_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=R9X3pHWX0vIAX8nv5qs&tp=19&oh=e0e816414f4ac5f04ac141adcab89ff0&oe=5FD41B0A&ig_cache_key=MjQzMTQyMDQ0MDYzMjEwMzE1OA%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [1732, 3465, 5197, 6930, 8662, 10429, 300982, 15593, 15593]}]}, 'original_width': 1440, 'original_height': 1799, 'pk': 2431420440632103158, 'carousel_parent_id': '2431420444977585378_2254231286', 'can_see_insights_as_brand': False, 'usertags': {'in': [{'user': {'pk': 4291180113, 'username': 'megustaleerarg', 'full_name': 'Me gusta leer Argentina', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/81725468_3023776614337126_1592172953442268668_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=a4Gc6E8Mh5EAX_qrsW4&_nc_tp=25&oh=8e10303a0943416baeee1d56d6bd54f9&oe=5FD65AD8', 'profile_pic_id': '2342305941636148935_4291180113', 'is_verified': True}, 'position': [0.612, 0.78], 'start_time_in_video_in_sec': None, 'duration_in_video_in_sec': None}]}, 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None}}, {'id': '2431420440615494433_2254231286', 'media_type': 1, 'image_versions2': {'candidates': [{'width': 640, 'height': 800, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/123263191_188570922839491_2495489267021352077_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=jrBDwpLGREcAX-U-Dyx&_nc_tp=24&oh=64c8273e333bf2287cf7334331925583&oe=5FD48FA8&ig_cache_key=MjQzMTQyMDQ0MDYxNTQ5NDQzMw%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [10506, 21012, 31518, 42024, 52530, 58781, 74801, 85015, 94555]}, {'width': 240, 'height': 300, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/123263191_188570922839491_2495489267021352077_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=jrBDwpLGREcAX-U-Dyx&tp=19&oh=96e60b64babed09998845d9c11a7707b&oe=5FD48DA5&ig_cache_key=MjQzMTQyMDQ0MDYxNTQ5NDQzMw%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [1853, 3707, 5561, 7414, 9268, 11158, 322018, 16683, 16683]}]}, 'original_width': 1440, 'original_height': 1800, 'pk': 2431420440615494433, 'carousel_parent_id': '2431420444977585378_2254231286', 'can_see_insights_as_brand': False, 'usertags': {'in': [{'user': {'pk': 4291180113, 'username': 'megustaleerarg', 'full_name': 'Me gusta leer Argentina', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/81725468_3023776614337126_1592172953442268668_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=a4Gc6E8Mh5EAX_qrsW4&_nc_tp=25&oh=8e10303a0943416baeee1d56d6bd54f9&oe=5FD65AD8', 'profile_pic_id': '2342305941636148935_4291180113', 'is_verified': True}, 'position': [0.5573333333, 0.6213333333000001], 'start_time_in_video_in_sec': None, 'duration_in_video_in_sec': None}]}, 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None}}]",False,False,"{'pk': 2254231286, 'username': 'estacion_libro', 'full_name': 'Estación Libro', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/49436952_391314501617217_582509762768273408_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=PDu9GUi8xowAX_nO0hA&_nc_tp=25&oh=815896ce1ef0c272dc175efc35e2d901&oe=5FD3ABFE', 'profile_pic_id': '1974915750730440591_2254231286', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 1605019457, 'story_reel_media_ids': []}",True,False,True,False,False,2.0,[],False,0,impression_trigger,37,False,[],False,"{'in': [{'user': {'pk': 1641629815, 'username': 'planetadelibrosar', 'full_name': 'Planeta de Libros Argentina 🇦🇷', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/90089552_512130262830910_7506280035020439552_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=842ZpelNcsYAX_cIsUf&_nc_tp=25&oh=ec8621a1dbbdf6538635be16bf1652d2&oe=5FD363A1', 'profile_pic_id': '2266210326385070535_1641629815', 'is_verified': False}, 'position': [0.6333333333, 0.6293333333000001], 'start_time_in_video_in_sec': None, 'duration_in_video_in_sec': None}, {'user': {'pk': 4291180113, 'username': 'megustaleerarg', 'full_name': 'Me gusta leer Argentina', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/81725468_3023776614337126_1592172953442268668_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=a4Gc6E8Mh5EAX_qrsW4&_nc_tp=25&oh=8e10303a0943416baeee1d56d6bd54f9&oe=5FD65AD8', 'profile_pic_id': '2342305941636148935_4291180113', 'is_verified': True}, 'position': [0.7213333333, 0.7626666667], 'start_time_in_video_in_sec': None, 'duration_in_video_in_sec': None}]}","{'pk': 17849434319380142, 'user_id': 2254231286, 'text': 'Libros que llegan 📚📚📚📚📚📚', 'type': 1, 'created_at': 1604067926, 'created_at_utc': 1604067926, 'content_type': 'comment', 'status': 'Active', 'bit_flags': 0, 'did_report_as_spam': False, 'share_enabled': False, 'user': {'pk': 2254231286, 'username': 'estacion_libro', 'full_name': 'Estación Libro', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/49436952_391314501617217_582509762768273408_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=PDu9GUi8xowAX_nO0hA&_nc_tp=25&oh=815896ce1ef0c272dc175efc35e2d901&oe=5FD3ABFE', 'profile_pic_id': '1974915750730440591_2254231286', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 1605019457, 'story_reel_media_ids': []}, 'is_covered': False, 'media_id': 2431420444977585378, 'has_translation': True, 'private_reply_status': 0}",True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiODQ5MWFkOTE0Mjg0NDEzNTg3YzUzOTQ3ODc2YTg3MGMyNDMxNDIwNDQ0OTc3NTg1Mzc4Iiwic2VydmVyX3Rva2VuIjoiMTYwNTAzNTUwODU0OXwyNDMxNDIwNDQ0OTc3NTg1Mzc4fDE5NzcyMzg0NjM5fGE3MzRjZGVlOWUxODM1NTk5NTEyZmM0OTM5ZDBkMzNiNDJjYTQwMTU2MmVlZWQ4ZjMwN2I5M2JkYjc1ZDM2ZTMifSwic2lnbmF0dXJlIjoiIn0=,"{'should_have_sharing_friction': False, 'bloks_app_url': None}",False,False,False,0,pending,,,,,,,,,,,,,,,,,,
1,1603723706,2428532927945099543,2428532927945099543_2254231286,160372363932898,1,CGz4dS_gckX,MjQyODUzMjkyNzk0NTA5OTU0Mw==.2,0,,,False,False,"{'pk': 2254231286, 'username': 'estacion_libro', 'full_name': 'Estación Libro', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/49436952_391314501617217_582509762768273408_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=PDu9GUi8xowAX_nO0hA&_nc_tp=25&oh=815896ce1ef0c272dc175efc35e2d901&oe=5FD3ABFE', 'profile_pic_id': '1974915750730440591_2254231286', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 1605019457, 'story_reel_media_ids': []}",True,False,True,False,True,2.0,[],False,5,impression_trigger,57,False,[],False,"{'in': [{'user': {'pk': 35688534, 'username': 'riversideagency', 'full_name': 'Riverside  Agency', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/11887235_160224754313371_1578558318_a.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=xMrdZCi3Fg8AX9P-UM3&_nc_tp=25&oh=9e95f7506a24d6afee7b621939bd548c&oe=5FD422F2', 'is_verified': False}, 'position': [0.552, 0.496689847], 'start_time_in_video_in_sec': None, 'duration_in_video_in_sec': None}, {'user': {'pk': 1284226918, 'username': 'lalakarenina', 'full_name': 'Lala Toutonian', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/94888538_165078764876576_851101916355100672_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=kVTbYAyOqCoAX-_x8r8&_nc_tp=25&oh=e6ac1f189254a672422952fb19dc6827&oe=5FD476EA', 'profile_pic_id': '2298416071822072272_1284226918', 'is_verified': False}, 'position': [0.3813333333, 0.6983031989], 'start_time_in_video_in_sec': None, 'duration_in_video_in_sec': None}, {'user': {'pk': 2461994469, 'username': 'librosdelasteroide', 'full_name': 'Libros del Asteroide', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/10890509_821734857938705_226937117_a.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=PhN0zjEp8zkAX--XXeP&_nc_tp=25&oh=94ed2b6af2e4f8ae93910da098e24eef&oe=5FD56FC3', 'is_verified': False}, 'position': [0.4093333333, 0.3591655076], 'start_time_in_video_in_sec': None, 'duration_in_video_in_sec': None}]}","{'pk': 17869602434059400, 'user_id': 2254231286, 'text': 'Felices de anunciar que #LeilaGuerriero estará presentando su último libro, Teoría de la gravedad (@librosdelasteroide ), en #EstaciónLibro 🙌🎉 El martes 3/11 a las 19 h. la autora conversará con \n@lalakarenina por #InstagramLive. ¡Agenden, agenden!\n@riversideagency', 'type': 1, 'created_at': 1603723707, 'created_at_utc': 1603723707, 'content_type': 'comment', 'status': 'Active', 'bit_flags': 0, 'did_report_as_spam': False, 'share_enabled': False, 'user': {'pk': 2254231286, 'username': 'estacion_libro', 'full_name': 'Estación Libro', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/49436952_391314501617217_582509762768273408_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=PDu9GUi8xowAX_nO0hA&_nc_tp=25&oh=815896ce1ef0c272dc175efc35e2d901&oe=5FD3ABFE', 'profile_pic_id': '1974915750730440591_2254231286', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 1605019457, 'story_reel_media_ids': []}, 'is_covered': False, 'media_id': 2428532927945099543, 'has_translation': True, 'private_reply_status': 0}",True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiODQ5MWFkOTE0Mjg0NDEzNTg3YzUzOTQ3ODc2YTg3MGMyNDI4NTMyOTI3OTQ1MDk5NTQzIiwic2VydmVyX3Rva2VuIjoiMTYwNTAzNTUwODEwMnwyNDI4NTMyOTI3OTQ1MDk5NTQzfDE5NzcyMzg0NjM5fDFlNGExYWM0ZWNiYjJkODgxNTRkMjhjNTRmOTM0NDZkYWYyNDBmNDNiYmRhYjUwZTg5MjhmMjFlZGJhODU2MzYifSwic2lnbmF0dXJlIjoiIn0=,"{'should_have_sharing_friction': False, 'bloks_app_url': None}",False,False,False,0,pending,"{'candidates': [{'width': 640, 'height': 639, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/122538967_196196538638545_2583314987646285500_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=Smk6EI3QfP4AX_tkGnd&_nc_tp=24&oh=797aa705d109f35adbebdae01e1e4a27&oe=5FD628FF&ig_cache_key=MjQyODUzMjkyNzk0NTA5OTU0Mw%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [7600, 15200, 22801, 30401, 38002, 42524, 54114, 61503, 68404]}, {'width': 240, 'height': 239, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/122538967_196196538638545_2583314987646285500_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=Smk6EI3QfP4AX_tkGnd&_nc_tp=15&oh=9c6b00dbc4e5b6da543101cd6eb4f35d&oe=5FD2E4FE&ig_cache_key=MjQyODUzMjkyNzk0NTA5OTU0Mw%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [1451, 2903, 4355, 5807, 7259, 8740, 252227, 13067, 13067]}]}",1440.0,1438.0,,,,,,,,,,,,,,,
