,taken_at,pk,id,device_timestamp,media_type,code,client_cache_key,filter_type,location,lat,lng,should_request_ads,user,can_viewer_reshare,caption_is_edited,comment_likes_enabled,comment_threading_enabled,has_more_comments,max_num_visible_preview_comments,preview_comments,can_view_more_preview_comments,comment_count,inline_composer_display_condition,image_versions2,original_width,original_height,like_count,has_liked,top_likers,photo_of_you,can_see_insights_as_brand,caption,can_viewer_save,organic_tracking_token,sharing_friction_info,is_in_profile_grid,profile_grid_control_enabled,is_shop_the_look_eligible,deleted_reason,integrity_review_decision,usertags,carousel_media_count,carousel_media,is_dash_eligible,video_dash_manifest,video_codec,number_of_qualities,video_versions,has_audio,video_duration,view_count,next_max_id,likers
0,1604857411,2438043133234131670,2438043133234131670_4801845517,18649110350592,1,CHVq0_3gDLW,MjQzODA0MzEzMzIzNDEzMTY3MA==.2,0,"{'pk': 145409009221639, 'short_name': 'Librería del Fondo Arnaldo Orfila Reynal', 'facebook_places_id': 145409009221639, 'external_source': 'facebook_places', 'name': 'Librería del Fondo Arnaldo Orfila Reynal', 'address': 'Costa Rica 4568', 'city': 'Buenos Aires', 'lng': -58.42588, 'lat': -34.589}",-34.589,-58.42588,False,"{'pk': 4801845517, 'username': 'libreriadelfondoycc', 'full_name': 'Librería del Fondo * Argentina', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/117727400_779070816201294_2151781435313482338_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=WVEc21MO3FoAX9qnqXn&_nc_tp=25&oh=dc1ae7a8b61ea0e71f24469a057e415c&oe=5FD3F67D', 'profile_pic_id': '2379483826043069990_4801845517', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 0, 'story_reel_media_ids': []}",True,True,True,False,True,2,[],False,1,impression_trigger,"{'candidates': [{'width': 640, 'height': 800, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/124161945_183640516590144_7948485600792200154_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=EltN8-yaXeMAX_1k2vo&_nc_tp=24&oh=750501b7b78697eeb9f8c17b89daa1c3&oe=5FD269EB&ig_cache_key=MjQzODA0MzEzMzIzNDEzMTY3MA%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [7436, 14872, 22309, 29745, 37181, 44878, 54329, 60504, 66927]}, {'width': 240, 'height': 300, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/124161945_183640516590144_7948485600792200154_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=EltN8-yaXeMAX_1k2vo&tp=19&oh=8a1f1e57764efb9678ecef2bd8cb24cd&oe=5FD3EAEA&ig_cache_key=MjQzODA0MzEzMzIzNDEzMTY3MA%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [1627, 3254, 4882, 6509, 8137, 10157, 131191, 14647, 14647]}]}",1024.0,1280.0,106,False,[],False,False,"{'pk': 18174587821027785, 'user_id': 4801845517, 'text': 'Hoy celebramos los lugares favoritos y felices de cualquier lector y cualquier lectora. Esos lugares donde hemos conseguido libros que han sido compañeros de viaje y maestros.\n\n¡Feliz día! 📚✨\n.\n.\n.\n.\n#DíaDeLasLibrerías #FCE #FCEArgentina #RepúblicaDeLectores #LectoresDelFCE #LectorasDelFCE', 'type': 1, 'created_at': 1604857441, 'created_at_utc': 1604857441, 'content_type': 'comment', 'status': 'Active', 'bit_flags': 0, 'did_report_as_spam': False, 'share_enabled': False, 'user': {'pk': 4801845517, 'username': 'libreriadelfondoycc', 'full_name': 'Librería del Fondo * Argentina', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/117727400_779070816201294_2151781435313482338_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=WVEc21MO3FoAX9qnqXn&_nc_tp=25&oh=dc1ae7a8b61ea0e71f24469a057e415c&oe=5FD3F67D', 'profile_pic_id': '2379483826043069990_4801845517', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 0, 'story_reel_media_ids': []}, 'is_covered': False, 'media_id': 2438043133234131670, 'has_translation': True, 'private_reply_status': 0}",True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYTQwZGQ2YjVjNGQxNDAxMWI4ZTgyNjJlYzdjYWQzNTkyNDM4MDQzMTMzMjM0MTMxNjcwIiwic2VydmVyX3Rva2VuIjoiMTYwNTAxMzQ1NjExNnwyNDM4MDQzMTMzMjM0MTMxNjcwfDE5NzcyMzg0NjM5fDU0YTRmMDczNzNhY2E5ZmQ0ZGZjMGIxZmY2ZWQzYWU3NTIxNTM2MGM1MmViYTA4Y2JjOGI2ZWI0YTNkMGZkY2EifSwic2lnbmF0dXJlIjoiIn0=,"{'should_have_sharing_friction': False, 'bloks_app_url': None}",False,False,False,0,pending,,,,,,,,,,,,,
1,1604761647,2437239808280554953,2437239808280554953_4801845517,55169296147163,1,CHS0LFNAO3J,MjQzNzIzOTgwODI4MDU1NDk1Mw==.2,0,"{'pk': 145409009221639, 'short_name': 'Librería del Fondo Arnaldo Orfila Reynal', 'facebook_places_id': 145409009221639, 'external_source': 'facebook_places', 'name': 'Librería del Fondo Arnaldo Orfila Reynal', 'address': 'Costa Rica 4568', 'city': 'Buenos Aires', 'lng': -58.42588, 'lat': -34.589}",-34.589,-58.42588,False,"{'pk': 4801845517, 'username': 'libreriadelfondoycc', 'full_name': 'Librería del Fondo * Argentina', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/117727400_779070816201294_2151781435313482338_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=WVEc21MO3FoAX9qnqXn&_nc_tp=25&oh=dc1ae7a8b61ea0e71f24469a057e415c&oe=5FD3F67D', 'profile_pic_id': '2379483826043069990_4801845517', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 0, 'story_reel_media_ids': []}",True,False,True,False,True,2,[],False,7,impression_trigger,"{'candidates': [{'width': 471, 'height': 589, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/e35/123770635_160158789116322_7194340963720244142_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=GXlJEHeasuAAX_7d3WU&tp=18&oh=9ce361933d9e496cf2c781b392dfb534&oe=5FD2AF59&ig_cache_key=MjQzNzIzOTgwODI4MDU1NDk1Mw%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [4830, 9660, 14490, 19320, 24150, 30146, 389349, 43470, 43470]}, {'width': 240, 'height': 300, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/123770635_160158789116322_7194340963720244142_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=GXlJEHeasuAAX_7d3WU&tp=19&oh=6ddcb9400e114a17a303e912ab474be9&oe=5FD24AB2&ig_cache_key=MjQzNzIzOTgwODI4MDU1NDk1Mw%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [1802, 3604, 5406, 7208, 9010, 11248, 145269, 16219, 16219]}]}",471.0,589.0,35,False,[],False,False,"{'pk': 18042432124275581, 'user_id': 4801845517, 'text': '¡Tenemos una promo imperdible! 💥📚🔝\n\nDurante el mes de noviembre el catálogo de @blattyrios tendrá un 10% de descuento.\n\nAdemás si llevás 2 o más libros, te regalamos un Robert Ashley o Virgilio Piñera.\n.\n.\n.\n#Libros #Promoción #Ofertas #LibrosEnPromoción #Lecturas #LecturasRecomendadas', 'type': 1, 'created_at': 1604761648, 'created_at_utc': 1604761648, 'content_type': 'comment', 'status': 'Active', 'bit_flags': 0, 'did_report_as_spam': False, 'share_enabled': False, 'user': {'pk': 4801845517, 'username': 'libreriadelfondoycc', 'full_name': 'Librería del Fondo * Argentina', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/117727400_779070816201294_2151781435313482338_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=WVEc21MO3FoAX9qnqXn&_nc_tp=25&oh=dc1ae7a8b61ea0e71f24469a057e415c&oe=5FD3F67D', 'profile_pic_id': '2379483826043069990_4801845517', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 0, 'story_reel_media_ids': []}, 'is_covered': False, 'media_id': 2437239808280554953, 'has_translation': True, 'private_reply_status': 0}",True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYTQwZGQ2YjVjNGQxNDAxMWI4ZTgyNjJlYzdjYWQzNTkyNDM3MjM5ODA4MjgwNTU0OTUzIiwic2VydmVyX3Rva2VuIjoiMTYwNTAxMzQ1NjExM3wyNDM3MjM5ODA4MjgwNTU0OTUzfDE5NzcyMzg0NjM5fDcwNzQ3YjE0OWM0MGRmMTNhMjMzMTgxMDVlZTYxMjNmNGM0ODZiM2Y2NWZjYjY0MDAxZjljZmVlNmFlNzkxZjQifSwic2lnbmF0dXJlIjoiIn0=,"{'should_have_sharing_friction': False, 'bloks_app_url': None}",False,False,False,0,pending,"{'in': [{'user': {'pk': 3473383257, 'username': 'blattyrios', 'full_name': 'Blatt & Ríos', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/53028763_638886599891167_5622816204323291136_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=20j3YNB_fsAAX_u5mLO&_nc_tp=25&oh=dbbf6455ad1c8a72cc60bbd641a45b0e&oe=5FD4C181', 'profile_pic_id': '2004745358080725365_3473383257', 'is_verified': False}, 'position': [0.87601393, 0.9861110999999999], 'start_time_in_video_in_sec': None, 'duration_in_video_in_sec': None}]}",,,,,,,,,,,,
2,1604340059,2433703268162171097,2433703268162171097_4801845517,16586928995001,8,CHGQDpjg3DZ,MjQzMzcwMzI2ODE2MjE3MTA5Nw==.2,0,"{'pk': 145409009221639, 'short_name': 'Librería del Fondo Arnaldo Orfila Reynal', 'facebook_places_id': 145409009221639, 'external_source': 'facebook_places', 'name': 'Librería del Fondo Arnaldo Orfila Reynal', 'address': 'Costa Rica 4568', 'city': 'Buenos Aires', 'lng': -58.42588, 'lat': -34.589}",-34.589,-58.42588,False,"{'pk': 4801845517, 'username': 'libreriadelfondoycc', 'full_name': 'Librería del Fondo * Argentina', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/117727400_779070816201294_2151781435313482338_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=WVEc21MO3FoAX9qnqXn&_nc_tp=25&oh=dc1ae7a8b61ea0e71f24469a057e415c&oe=5FD3F67D', 'profile_pic_id': '2379483826043069990_4801845517', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 0, 'story_reel_media_ids': []}",True,False,True,False,True,2,[],False,4,impression_trigger,,,,56,False,[],False,False,"{'pk': 17882143594833650, 'user_id': 4801845517, 'text': '¡Llegó el #CyberFCE!\n\n@FCEArgentina relanza #Breviarios, la colección de bolsillo dedicada al amplio campo de las ciencias sociales y humanísticas, con precios especiales ($490, $590 y $690) durante todo noviembre. 📚💥🔝\n\nListado completo de títulos disponibles en nuestra bio.\n.\n.\n.\n#FCE #FCEArgentina #Libros #LibrosRecomendados #Cybermonday #CienciaSociales #Humanidades #Historia #Antropología #Literatura #Promociones #Shoponline #Ofertas', 'type': 1, 'created_at': 1604340060, 'created_at_utc': 1604340060, 'content_type': 'comment', 'status': 'Active', 'bit_flags': 0, 'did_report_as_spam': False, 'share_enabled': False, 'user': {'pk': 4801845517, 'username': 'libreriadelfondoycc', 'full_name': 'Librería del Fondo * Argentina', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/117727400_779070816201294_2151781435313482338_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=WVEc21MO3FoAX9qnqXn&_nc_tp=25&oh=dc1ae7a8b61ea0e71f24469a057e415c&oe=5FD3F67D', 'profile_pic_id': '2379483826043069990_4801845517', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 0, 'story_reel_media_ids': []}, 'is_covered': False, 'media_id': 2433703268162171097, 'has_translation': True, 'private_reply_status': 0}",True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiYTQwZGQ2YjVjNGQxNDAxMWI4ZTgyNjJlYzdjYWQzNTkyNDMzNzAzMjY4MTYyMTcxMDk3Iiwic2VydmVyX3Rva2VuIjoiMTYwNTAxMzQ1NjIwNnwyNDMzNzAzMjY4MTYyMTcxMDk3fDE5NzcyMzg0NjM5fDBmOWNlZTk5ZmYzMDQ1YTMxNTk2YWQ4YTUyNmVjMDc4ZjZmYjNiNjllMzhjOWQwNTI1ODNmZjVhMWMwMDRmODkifSwic2lnbmF0dXJlIjoiIn0=,"{'should_have_sharing_friction': False, 'bloks_app_url': None}",False,False,False,0,pending,"{'in': [{'user': {'pk': 7755691001, 'username': 'fceargentina', 'full_name': 'FCE Argentina', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/120438878_3447114765402590_2700097685003221954_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=cDRT7CGJPwAAX_4Drh3&_nc_tp=25&oh=288aa59397a222a63bf88974eb085712&oe=5FD3CAFC', 'profile_pic_id': '2408960331138411855_7755691001', 'is_verified': False}, 'position': [0.930437, 0.9861110999999999], 'start_time_in_video_in_sec': None, 'duration_in_video_in_sec': None}]}",7.0,"[{'id': '2433703264211102463_4801845517', 'media_type': 1, 'image_versions2': {'candidates': [{'width': 640, 'height': 800, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/123245641_207308647607963_6074789764303955901_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=FWIMtuGtuVoAX9NG244&_nc_tp=24&oh=df352cec27ad5d9f6d1142049869dce6&oe=5FD250B0&ig_cache_key=MjQzMzcwMzI2NDIxMTEwMjQ2Mw%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [7619, 15238, 22857, 30476, 38095, 45980, 55663, 61990, 68571]}, {'width': 240, 'height': 300, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/123245641_207308647607963_6074789764303955901_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=FWIMtuGtuVoAX9NG244&tp=19&oh=05ae864818bc316dbb1debe7b8ca945c&oe=5FD2562D&ig_cache_key=MjQzMzcwMzI2NDIxMTEwMjQ2Mw%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [1653, 3306, 4959, 6612, 8265, 10317, 133253, 14877, 14877]}]}, 'original_width': 1024, 'original_height': 1280, 'pk': 2433703264211102463, 'carousel_parent_id': '2433703268162171097_4801845517', 'can_see_insights_as_brand': False, 'usertags': {'in': [{'user': {'pk': 7755691001, 'username': 'fceargentina', 'full_name': 'FCE Argentina', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/120438878_3447114765402590_2700097685003221954_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=cDRT7CGJPwAAX_4Drh3&_nc_tp=25&oh=288aa59397a222a63bf88974eb085712&oe=5FD3CAFC', 'profile_pic_id': '2408960331138411855_7755691001', 'is_verified': False}, 'position': [0.930437, 0.9861110999999999], 'start_time_in_video_in_sec': None, 'duration_in_video_in_sec': None}]}, 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None}}, {'id': '2433703264101949343_4801845517', 'media_type': 1, 'image_versions2': {'candidates': [{'width': 640, 'height': 800, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/123282797_951806695229969_1572032718754502952_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=RZ40Nu7FoW0AX9OVh5v&_nc_tp=24&oh=493483bcfb9aebf662d0dfcac351141d&oe=5FD519E5&ig_cache_key=MjQzMzcwMzI2NDEwMTk0OTM0Mw%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [13350, 26701, 40052, 53403, 66754, 80572, 97539, 108626, 120158]}, {'width': 240, 'height': 300, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/123282797_951806695229969_1572032718754502952_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=RZ40Nu7FoW0AX9OVh5v&tp=19&oh=b8678d6debd7dc6fd6fe75508c46d076&oe=5FD53F68&ig_cache_key=MjQzMzcwMzI2NDEwMTk0OTM0Mw%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [2370, 4741, 7111, 9482, 11852, 14796, 191093, 21335, 21335]}]}, 'original_width': 1024, 'original_height': 1280, 'pk': 2433703264101949343, 'carousel_parent_id': '2433703268162171097_4801845517', 'can_see_insights_as_brand': False, 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None}}, {'id': '2433703264127055253_4801845517', 'media_type': 1, 'image_versions2': {'candidates': [{'width': 640, 'height': 800, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/123501858_709306063276719_8966275555855242993_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Qwz2gQnP6iYAX-HyC2d&_nc_tp=24&oh=2a102a38f124b1a085080fce8162a1d0&oe=5FD5CBD2&ig_cache_key=MjQzMzcwMzI2NDEyNzA1NTI1Mw%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [13493, 26987, 40481, 53975, 67469, 81436, 98585, 109791, 121445]}, {'width': 240, 'height': 300, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/123501858_709306063276719_8966275555855242993_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Qwz2gQnP6iYAX-HyC2d&tp=19&oh=a8cec374c82ae6f8a35114af78e0b7f9&oe=5FD4C353&ig_cache_key=MjQzMzcwMzI2NDEyNzA1NTI1Mw%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [2386, 4773, 7160, 9547, 11933, 14897, 192407, 21481, 21481]}]}, 'original_width': 1024, 'original_height': 1280, 'pk': 2433703264127055253, 'carousel_parent_id': '2433703268162171097_4801845517', 'can_see_insights_as_brand': False, 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None}}, {'id': '2433703264118788791_4801845517', 'media_type': 1, 'image_versions2': {'candidates': [{'width': 640, 'height': 800, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/123365666_298044211205716_1436215606740803808_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ormk1h9YnJ0AX_KsvhW&_nc_tp=24&oh=ee2026bbf284819becb5f837b19493d0&oe=5FD33B36&ig_cache_key=MjQzMzcwMzI2NDExODc4ODc5MQ%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [14984, 29969, 44954, 59939, 74924, 90433, 109477, 121921, 134864]}, {'width': 240, 'height': 300, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/123365666_298044211205716_1436215606740803808_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=ormk1h9YnJ0AX_KsvhW&tp=19&oh=1f965cc91933e813c35c459c28a73b24&oe=5FD32F37&ig_cache_key=MjQzMzcwMzI2NDExODc4ODc5MQ%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [2553, 5106, 7659, 10212, 12765, 15935, 205812, 22978, 22978]}]}, 'original_width': 1024, 'original_height': 1280, 'pk': 2433703264118788791, 'carousel_parent_id': '2433703268162171097_4801845517', 'can_see_insights_as_brand': False, 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None}}, {'id': '2433703264185915359_4801845517', 'media_type': 1, 'image_versions2': {'candidates': [{'width': 640, 'height': 800, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/123622981_2507532542878919_7321242021687123626_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=JSad-e6G920AX_Y3pUI&_nc_tp=24&oh=46407d2dd809edf17f45492db4460850&oe=5FD5221A&ig_cache_key=MjQzMzcwMzI2NDE4NTkxNTM1OQ%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [15046, 30093, 45140, 60187, 75233, 90807, 109930, 122425, 135421]}, {'width': 240, 'height': 300, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/123622981_2507532542878919_7321242021687123626_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=JSad-e6G920AX_Y3pUI&tp=19&oh=9b8059c6505b9fddb1a46c16f5a430a6&oe=5FD3D425&ig_cache_key=MjQzMzcwMzI2NDE4NTkxNTM1OQ%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [2559, 5119, 7679, 10239, 12799, 15978, 206359, 23039, 23039]}]}, 'original_width': 1024, 'original_height': 1280, 'pk': 2433703264185915359, 'carousel_parent_id': '2433703268162171097_4801845517', 'can_see_insights_as_brand': False, 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None}}, {'id': '2433703264219493857_4801845517', 'media_type': 1, 'image_versions2': {'candidates': [{'width': 640, 'height': 800, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/123379408_123774992625984_3680024721002444132_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=L6jKXCnteDgAX_FwrHM&_nc_tp=24&oh=328e2f09895fcb9a1c6bbb13d32b3276&oe=5FD26975&ig_cache_key=MjQzMzcwMzI2NDIxOTQ5Mzg1Nw%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [15692, 31385, 47077, 62770, 78462, 94704, 114648, 127679, 141233]}, {'width': 240, 'height': 300, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/123379408_123774992625984_3680024721002444132_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=L6jKXCnteDgAX_FwrHM&tp=19&oh=8b8dd81a6c345e1b326e7bb686a2ca02&oe=5FD225F8&ig_cache_key=MjQzMzcwMzI2NDIxOTQ5Mzg1Nw%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [2630, 5260, 7890, 10520, 13150, 16415, 212008, 23670, 23670]}]}, 'original_width': 1024, 'original_height': 1280, 'pk': 2433703264219493857, 'carousel_parent_id': '2433703268162171097_4801845517', 'can_see_insights_as_brand': False, 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None}}, {'id': '2433703264143867437_4801845517', 'media_type': 1, 'image_versions2': {'candidates': [{'width': 640, 'height': 800, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/123300250_725723618029049_2284418701393214454_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Eoe2DA1dSwcAX-OgSCK&_nc_tp=24&oh=e8fb8558b68ab6069ad124455ead20f9&oe=5FD2CBB2&ig_cache_key=MjQzMzcwMzI2NDE0Mzg2NzQzNw%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [14411, 28822, 43233, 57644, 72055, 86970, 105284, 117252, 129699]}, {'width': 240, 'height': 300, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/123300250_725723618029049_2284418701393214454_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Eoe2DA1dSwcAX-OgSCK&tp=19&oh=d0c63e5f917838949972dabb56aa66f4&oe=5FD4E233&ig_cache_key=MjQzMzcwMzI2NDE0Mzg2NzQzNw%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [2489, 4979, 7469, 9959, 12449, 15540, 200712, 22409, 22409]}]}, 'original_width': 1024, 'original_height': 1280, 'pk': 2433703264143867437, 'carousel_parent_id': '2433703268162171097_4801845517', 'can_see_insights_as_brand': False, 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None}}]",,,,,,,,,,
