,taken_at,pk,id,device_timestamp,media_type,code,client_cache_key,filter_type,should_request_ads,user,can_viewer_reshare,caption_is_edited,comment_likes_enabled,comment_threading_enabled,has_more_comments,max_num_visible_preview_comments,preview_comments,can_view_more_preview_comments,comment_count,inline_composer_display_condition,image_versions2,original_width,original_height,like_count,has_liked,top_likers,photo_of_you,can_see_insights_as_brand,caption,can_viewer_save,organic_tracking_token,sharing_friction_info,is_in_profile_grid,profile_grid_control_enabled,is_shop_the_look_eligible,deleted_reason,integrity_review_decision,location,lat,lng,is_dash_eligible,video_dash_manifest,video_codec,number_of_qualities,video_versions,has_audio,video_duration,view_count,carousel_media_count,carousel_media,next_max_id,usertags,likers
0,1604959023,2438895492439816016,2438895492439816016_4083812226,1604959023,1,CHYsodPLTdQ,MjQzODg5NTQ5MjQzOTgxNjAxNg==.2,0,False,"{'pk': 4083812226, 'username': 'ediciones.ampersand', 'full_name': 'Ediciones Ampersand', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/15538196_749742211845830_654021002606411776_a.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=IHUkSzlySDgAX8qSKE0&_nc_tp=25&oh=5a81338f8bdd3a66d9f7284ec6c97d75&oe=5FD59E25', 'profile_pic_id': '1410351090402281932_4083812226', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 0, 'story_reel_media_ids': []}",True,True,True,False,False,2,[],False,0,impression_trigger,"{'candidates': [{'width': 640, 'height': 640, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/124178530_2700952896833348_3495504341462575679_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=KVdKqNtEa1AAX_7QmCi&_nc_tp=24&oh=36ad7e0e261b8d89e8938179698cd8d1&oe=5FD642C5&ig_cache_key=MjQzODg5NTQ5MjQzOTgxNjAxNg%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [9898, 19797, 29696, 39595, 49494, 55384, 70478, 80102, 89090]}, {'width': 240, 'height': 240, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/124178530_2700952896833348_3495504341462575679_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=KVdKqNtEa1AAX_7QmCi&_nc_tp=15&oh=685e6c80604cbb4cb656a6b24765d1ba&oe=5FD4307A&ig_cache_key=MjQzODg5NTQ5MjQzOTgxNjAxNg%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [1653, 3306, 4960, 6613, 8266, 9952, 287225, 14880, 14880]}]}",1080.0,1080.0,29,False,[],False,False,"{'pk': 18115173718161973, 'user_id': 4083812226, 'text': 'Este jueves a las 20 José Emilio Burucúa y Nicolás Kwiatkowski, autores de Historia natural y mítica de los elefantes, van a estar participando de esta charla en el marco de la @feriadellibrolr . Se transmite en vivo por las redes de la Feria.', 'type': 1, 'created_at': 1604959132, 'created_at_utc': 1604959132, 'content_type': 'comment', 'status': 'Active', 'bit_flags': 0, 'did_report_as_spam': False, 'share_enabled': False, 'user': {'pk': 4083812226, 'username': 'ediciones.ampersand', 'full_name': 'Ediciones Ampersand', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/15538196_749742211845830_654021002606411776_a.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=IHUkSzlySDgAX8qSKE0&_nc_tp=25&oh=5a81338f8bdd3a66d9f7284ec6c97d75&oe=5FD59E25', 'profile_pic_id': '1410351090402281932_4083812226', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 0, 'story_reel_media_ids': []}, 'is_covered': False, 'media_id': 2438895492439816016, 'has_translation': True, 'private_reply_status': 0}",True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNTgxYjI2YzY1YzZlNDAwNGIwZTI1ZjMwOTc3ZTMxNWEyNDM4ODk1NDkyNDM5ODE2MDE2Iiwic2VydmVyX3Rva2VuIjoiMTYwNTAzOTg5NDc5OXwyNDM4ODk1NDkyNDM5ODE2MDE2fDE5NzcyMzg0NjM5fDU2NTYwYzhkNTMxY2ZhMWNlOTZhYzkyOTZkNzI2YTRkZGIzYjIwMzllMjIyNDY5MDYzMTU0NzdiNGMyYjA3N2MifSwic2lnbmF0dXJlIjoiIn0=,"{'should_have_sharing_friction': False, 'bloks_app_url': None}",False,False,False,0,pending,,,,,,,,,,,,,,,,
1,1604518408,2435199369209789800,2435199369209789800_4083812226,273166116845881,1,CHLkOyPAT1o,MjQzNTE5OTM2OTIwOTc4OTgwMA==.2,0,False,"{'pk': 4083812226, 'username': 'ediciones.ampersand', 'full_name': 'Ediciones Ampersand', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/15538196_749742211845830_654021002606411776_a.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=IHUkSzlySDgAX8qSKE0&_nc_tp=25&oh=5a81338f8bdd3a66d9f7284ec6c97d75&oe=5FD59E25', 'profile_pic_id': '1410351090402281932_4083812226', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 0, 'story_reel_media_ids': []}",True,False,True,False,True,2,[],False,1,impression_trigger,"{'candidates': [{'width': 640, 'height': 640, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/123632955_126562655888026_5212001920561174231_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=7aO_edAqp_0AX_UC6In&_nc_tp=24&oh=86dd3fc69073d2a05841b5ec207253b0&oe=5FD5F889&ig_cache_key=MjQzNTE5OTM2OTIwOTc4OTgwMA%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [10773, 21546, 32319, 43092, 53866, 65016, 78707, 87654, 96959]}, {'width': 240, 'height': 240, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/123632955_126562655888026_5212001920561174231_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=7aO_edAqp_0AX_UC6In&_nc_tp=15&oh=47333feb546079fbe7ba892e7831d13c&oe=5FD2A28C&ig_cache_key=MjQzNTE5OTM2OTIwOTc4OTgwMA%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [1868, 3736, 5605, 7473, 9342, 11662, 150616, 16816, 16816]}]}",1080.0,1080.0,50,False,[],False,False,"{'pk': 17890712791733965, 'user_id': 4083812226, 'text': 'La fascinación del hombre por el elefante tiene sus orígenes en la antigüedad. Aristóteles, Plutarco y Marco Polo admiraban su inteligencia y astucia; a lo largo de la historia, los paquidermos fueron usados como obsequio para reyes, emperadores y papas, pero también como máquinas de guerra y estrellas de circo. En este trabajo exhaustivo y riguroso, José Emilio Burucúa y Nicolás Kwiatkowski recorren el arte, la religión, la ciencia y la mitología para entender que, en última instancia, un mundo sin elefantes sería inadmisible: su desaparición como especie significaría un atentado contra la belleza y la majestad de la naturaleza. \n\nHistoria natural y mítica de los elefantes en @lacentraldecallao', 'type': 1, 'created_at': 1604518409, 'created_at_utc': 1604518409, 'content_type': 'comment', 'status': 'Active', 'bit_flags': 0, 'did_report_as_spam': False, 'share_enabled': False, 'user': {'pk': 4083812226, 'username': 'ediciones.ampersand', 'full_name': 'Ediciones Ampersand', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/15538196_749742211845830_654021002606411776_a.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=IHUkSzlySDgAX8qSKE0&_nc_tp=25&oh=5a81338f8bdd3a66d9f7284ec6c97d75&oe=5FD59E25', 'profile_pic_id': '1410351090402281932_4083812226', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 0, 'story_reel_media_ids': []}, 'is_covered': False, 'media_id': 2435199369209789800, 'has_translation': True, 'private_reply_status': 0}",True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNTgxYjI2YzY1YzZlNDAwNGIwZTI1ZjMwOTc3ZTMxNWEyNDM1MTk5MzY5MjA5Nzg5ODAwIiwic2VydmVyX3Rva2VuIjoiMTYwNTAzOTg5NDgwMXwyNDM1MTk5MzY5MjA5Nzg5ODAwfDE5NzcyMzg0NjM5fDMxMDYwYTE5MzEwODJhNTE4Y2VmYTNlNWE4MWZiOGM1N2I1YTA5N2ZkMzRlNDQ3NTU0NDQwOWE0ZjU1NWY5NDQifSwic2lnbmF0dXJlIjoiIn0=,"{'should_have_sharing_friction': False, 'bloks_app_url': None}",False,False,False,0,pending,"{'pk': 127963847, 'short_name': 'Madrid', 'facebook_places_id': 106504859386230, 'external_source': 'facebook_places', 'name': 'Madrid, Spain', 'address': '', 'city': '', 'lng': -3.68333, 'lat': 40.4}",40.4,-3.68333,,,,,,,,,,,,,
2,1604351232,2433796817280940778,2433796817280940778_4083812226,189404880220339,2,CHGlU99gbrq,MjQzMzc5NjgxNzI4MDk0MDc3OA==.2,0,False,"{'pk': 4083812226, 'username': 'ediciones.ampersand', 'full_name': 'Ediciones Ampersand', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/15538196_749742211845830_654021002606411776_a.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=IHUkSzlySDgAX8qSKE0&_nc_tp=25&oh=5a81338f8bdd3a66d9f7284ec6c97d75&oe=5FD59E25', 'profile_pic_id': '1410351090402281932_4083812226', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 0, 'story_reel_media_ids': []}",True,False,True,False,True,2,[],False,1,impression_trigger,"{'candidates': [{'width': 240, 'height': 240, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/e15/s240x240/123364388_763169340932765_4296921600057003372_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=KrJwzp8NTtQAX_A1u3V&_nc_tp=15&oh=f5919d008b006e43ece070771ce44280&oe=5FD40678&ig_cache_key=MjQzMzc5NjgxNzI4MDk0MDc3OA%3D%3D.2', 'scans_profile': 'e15', 'estimated_scans_sizes': [468, 937, 1406, 1875, 2343, 2821, 81435, 4219, 4219]}]}",720.0,720.0,12,False,[],False,False,"{'pk': 18126353701192438, 'user_id': 4083812226, 'text': '""En el ámbito de la moda confluyen actores procedentes de todos los sectores de la vida social, cultural y económica. La moda absorbe todos los estímulos y los conjuga, es una zona de traducción e interpretación, es -en el siglo XXI- el espacio de una cultura compartida"". \n\nLas formas de la moda, de Maria Luisa Frisa. Gracias @fedkukso por el video 🧡', 'type': 1, 'created_at': 1604351232, 'created_at_utc': 1604351232, 'content_type': 'comment', 'status': 'Active', 'bit_flags': 0, 'did_report_as_spam': False, 'share_enabled': False, 'user': {'pk': 4083812226, 'username': 'ediciones.ampersand', 'full_name': 'Ediciones Ampersand', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/15538196_749742211845830_654021002606411776_a.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=IHUkSzlySDgAX8qSKE0&_nc_tp=25&oh=5a81338f8bdd3a66d9f7284ec6c97d75&oe=5FD59E25', 'profile_pic_id': '1410351090402281932_4083812226', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 0, 'story_reel_media_ids': []}, 'is_covered': False, 'media_id': 2433796817280940778, 'has_translation': True, 'private_reply_status': 0}",True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNTgxYjI2YzY1YzZlNDAwNGIwZTI1ZjMwOTc3ZTMxNWEyNDMzNzk2ODE3MjgwOTQwNzc4Iiwic2VydmVyX3Rva2VuIjoiMTYwNTAzOTg5NTAxN3wyNDMzNzk2ODE3MjgwOTQwNzc4fDE5NzcyMzg0NjM5fDBjMWYzOGFhNmQ2NDkyNmUxMDg1MGY4OGUyYjU0NmMwNjY5MzVkMTA0YTViYTMxN2YxNTFjZmI3YmVhM2RiOTMifSwic2lnbmF0dXJlIjoiIn0=,"{'should_have_sharing_friction': False, 'bloks_app_url': None}",False,False,False,0,pending,,,,1.0,"<MPD xmlns=""urn:mpeg:dash:schema:mpd:2011"" minBufferTime=""PT1.500S"" type=""static"" mediaPresentationDuration=""PT0H0M14.675S"" maxSegmentDuration=""PT0H0M5.000S"" profiles=""urn:mpeg:dash:profile:isoff-on-demand:2011,http://dashif.org/guidelines/dash264"">
 <Period duration=""PT0H0M14.675S"">
  <AdaptationSet segmentAlignment=""true"" maxWidth=""720"" maxHeight=""720"" maxFrameRate=""30"" par=""1:1"" lang=""und"" subsegmentAlignment=""true"" subsegmentStartsWithSAP=""1"">
   <Representation id=""17882182036831796vd"" mimeType=""video/mp4"" codecs=""avc1.4D401F"" width=""720"" height=""720"" frameRate=""30"" sar=""1:1"" startWithSAP=""1"" bandwidth=""631735"" FBQualityClass=""hd"" FBQualityLabel=""720w"" FBPlaybackResolutionMos=""0:100.00,480:86.44,640:83.89,720:80.60"">
    <BaseURL>https://instagram.faep9-1.fna.fbcdn.net/v/t50.2886-16/123809783_3572023509485488_1691799912234163207_n.mp4?_nc_ht=instagram.faep9-1.fna.fbcdn.net&amp;_nc_cat=104&amp;_nc_ohc=HGQ1JKGpgj0AX8Ylz4Z&amp;oh=25a1b78eb4a1ce986496ded97370cd1f&amp;oe=5FACFD21</BaseURL>
    <SegmentBase indexRangeExact=""true"" indexRange=""909-976"" FBFirstSegmentRange=""977-361777"" FBSecondSegmentRange=""361778-795482"" FBPrefetchSegmentRange=""977-795482"">
      <Initialization range=""0-908""/>
    </SegmentBase>
   </Representation>
  <Representation id=""17882182039831796v"" mimeType=""video/mp4"" codecs=""avc1.4D401F"" width=""326"" height=""326"" frameRate=""30"" sar=""1:1"" startWithSAP=""1"" bandwidth=""174821"" FBQualityClass=""sd"" FBQualityLabel=""326w"" FBPlaybackResolutionMos=""0:100.00,480:69.33,640:66.06,720:62.65"">
    <BaseURL>https://instagram.faep9-1.fna.fbcdn.net/v/t50.2886-16/123409301_4634928056580237_879046628503537641_n.mp4?_nc_ht=instagram.faep9-1.fna.fbcdn.net&amp;_nc_cat=109&amp;_nc_ohc=vNpDSc3YmjIAX8zpAQy&amp;oh=ec9d95906e556afa80f60cdf3f66df3d&amp;oe=5FAD679B</BaseURL>
    <SegmentBase indexRangeExact=""true"" indexRange=""910-977"" FBFirstSegmentRange=""978-98804"" FBSecondSegmentRange=""98805-221829"" FBPrefetchSegmentRange=""978-221829"">
      <Initialization range=""0-909""/>
    </SegmentBase>
   </Representation>
  </AdaptationSet>
 <AdaptationSet segmentAlignment=""true"" lang=""und"" subsegmentAlignment=""true"" subsegmentStartsWithSAP=""1"">
   <Representation id=""17882181991831796ad"" mimeType=""audio/mp4"" codecs=""mp4a.40.29"" audioSamplingRate=""44100"" startWithSAP=""1"" bandwidth=""59928"">
    <AudioChannelConfiguration schemeIdUri=""urn:mpeg:dash:23003:3:audio_channel_configuration:2011"" value=""1""/>
    <BaseURL>https://instagram.faep9-1.fna.fbcdn.net/v/t50.2886-16/123629417_405635030461528_74897386572173331_n.mp4?_nc_ht=instagram.faep9-1.fna.fbcdn.net&amp;_nc_cat=104&amp;_nc_ohc=TuuUC0jKpLoAX8k93Xp&amp;oh=a3e21c6394dbef22627c961e19977560&amp;oe=5FAD5E85</BaseURL>
    <SegmentBase indexRangeExact=""true"" indexRange=""868-995"" FBFirstSegmentRange=""996-15140"" FBSecondSegmentRange=""15141-30343"" FBPrefetchSegmentRange=""996-30343"">
      <Initialization range=""0-867""/>
    </SegmentBase>
   </Representation>
  </AdaptationSet>
 </Period>
</MPD>",avc1.4D401F,2.0,"[{'type': 101, 'width': 720, 'height': 720, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t50.2886-16/123809783_3572023509485488_1691799912234163207_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmRlZmF1bHQifQ&_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=HGQ1JKGpgj0AX8Ylz4Z&vs=17882182036831796_3798161262&_nc_vs=HBksFQAYJEdQY3ZZUWV3aDJtSXZMQU1BQWNjd1g4T2Uzb1hia1lMQUFBRhUAAsgBABUAGCRHR2x2WGdkWUxPWkQ3SEFCQUJOUVBibkdGZ29CYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAABgAFuienL7978M%2FFQIoAkMzLBdALVT987ZFohgSZGFzaF9iYXNlbGluZV8xX3YxEQB16gcA&_nc_rid=581b29389a&oe=5FACFD21&oh=9a904bb9df9855bf2ada84b7cb222032', 'id': '17882182036831796v'}, {'type': 102, 'width': 326, 'height': 326, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t50.2886-16/123409301_4634928056580237_879046628503537641_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjMyNi5mZWVkLmRlZmF1bHQifQ&_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=vNpDSc3YmjIAX8zpAQy&vs=17882182039831796_3116111446&_nc_vs=HBksFQAYJEdKVVRXd2VOT0Y5SWNYY1FBT2xIOVZCQUFETU1ia1lMQUFBRhUAAsgBABUAGCRHR2x2WGdkWUxPWkQ3SEFCQUJOUVBibkdGZ29CYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAABgAFuienL7978M%2FFQIoAkMzLBdALVT987ZFohgSZGFzaF9iYXNlbGluZV8yX3YxEQB16gcA&_nc_rid=581b29389a&oe=5FAD679B&oh=524015ba3ffeff411fe047ec9442adf9', 'id': '17882182039831796v'}, {'type': 103, 'width': 326, 'height': 326, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t50.2886-16/123409301_4634928056580237_879046628503537641_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjMyNi5mZWVkLmRlZmF1bHQifQ&_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=vNpDSc3YmjIAX8zpAQy&vs=17882182039831796_3116111446&_nc_vs=HBksFQAYJEdKVVRXd2VOT0Y5SWNYY1FBT2xIOVZCQUFETU1ia1lMQUFBRhUAAsgBABUAGCRHR2x2WGdkWUxPWkQ3SEFCQUJOUVBibkdGZ29CYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAABgAFuienL7978M%2FFQIoAkMzLBdALVT987ZFohgSZGFzaF9iYXNlbGluZV8yX3YxEQB16gcA&_nc_rid=581b29389a&oe=5FAD679B&oh=524015ba3ffeff411fe047ec9442adf9', 'id': '17882182039831796v'}]",True,14.666,126.0,,,,,
3,1603833050,2429450158830642861,2429450158830642861_4083812226,1603833050,1,CG3JAw0neat,MjQyOTQ1MDE1ODgzMDY0Mjg2MQ==.2,0,False,"{'pk': 4083812226, 'username': 'ediciones.ampersand', 'full_name': 'Ediciones Ampersand', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/15538196_749742211845830_654021002606411776_a.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=IHUkSzlySDgAX8qSKE0&_nc_tp=25&oh=5a81338f8bdd3a66d9f7284ec6c97d75&oe=5FD59E25', 'profile_pic_id': '1410351090402281932_4083812226', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 0, 'story_reel_media_ids': []}",True,True,True,False,True,2,[],False,1,impression_trigger,"{'candidates': [{'width': 640, 'height': 800, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/p640x640/123145003_355073132250486_377306006728756821_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=ashae-EoqxgAX--P5nl&_nc_tp=24&oh=2946938b294954af2fdfeed5fc28ac6a&oe=5FD46714&ig_cache_key=MjQyOTQ1MDE1ODgzMDY0Mjg2MQ%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [15192, 30384, 45576, 60768, 75961, 85000, 108166, 122936, 136730]}, {'width': 240, 'height': 300, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/e35/p240x240/123145003_355073132250486_377306006728756821_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=ashae-EoqxgAX--P5nl&tp=19&oh=796b3b72e0489cd6fc9d779e92501298&oe=5FD31E7F&ig_cache_key=MjQyOTQ1MDE1ODgzMDY0Mjg2MQ%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [2199, 4398, 6597, 8796, 10995, 13238, 382033, 19792, 19792]}]}",1080.0,1350.0,82,False,[],False,False,"{'pk': 17873647840952731, 'user_id': 4083812226, 'text': '“El libro expandido muestra la evolución que tuvo el ser humano con la palabra, el lenguaje, la escritura y la utilización de piezas manuales de su entorno para darle un valor cada vez más amplio a esa tensión. Y es acá donde puede verse, también una lucha de clases: de un saber para pocos con poder, a una democratización de saberes”.\n\nFragmento de una reseña de Walter Lezcano sobre El libro expandido que salió hace poco en Revista Ñ. Pueden encontrarla en el link de nuestra biografía.', 'type': 1, 'created_at': 1603833051, 'created_at_utc': 1603833051, 'content_type': 'comment', 'status': 'Active', 'bit_flags': 0, 'did_report_as_spam': False, 'share_enabled': False, 'user': {'pk': 4083812226, 'username': 'ediciones.ampersand', 'full_name': 'Ediciones Ampersand', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/15538196_749742211845830_654021002606411776_a.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=IHUkSzlySDgAX8qSKE0&_nc_tp=25&oh=5a81338f8bdd3a66d9f7284ec6c97d75&oe=5FD59E25', 'profile_pic_id': '1410351090402281932_4083812226', 'is_verified': False, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 0, 'story_reel_media_ids': []}, 'is_covered': False, 'media_id': 2429450158830642861, 'has_translation': True, 'private_reply_status': 0}",True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiNTgxYjI2YzY1YzZlNDAwNGIwZTI1ZjMwOTc3ZTMxNWEyNDI5NDUwMTU4ODMwNjQyODYxIiwic2VydmVyX3Rva2VuIjoiMTYwNTAzOTg5NDc5OXwyNDI5NDUwMTU4ODMwNjQyODYxfDE5NzcyMzg0NjM5fDRlYjJlZDE4NzA2ZGNjODFiYzBiN2FmNDJhOWU5NmZkNTFkMGRiZDdmM2Y1NDNjMTUyOWFmMjc4OWM5OTg4ZDcifSwic2lnbmF0dXJlIjoiIn0=,"{'should_have_sharing_friction': False, 'bloks_app_url': None}",False,False,False,0,pending,,,,,,,,,,,,,,,,
