,taken_at,pk,id,device_timestamp,media_type,code,client_cache_key,filter_type,should_request_ads,user,can_viewer_reshare,caption_is_edited,comment_likes_enabled,comment_threading_enabled,has_more_comments,max_num_visible_preview_comments,preview_comments,can_view_more_preview_comments,comment_count,inline_composer_display_condition,image_versions2,original_width,original_height,like_count,has_liked,top_likers,photo_of_you,can_see_insights_as_brand,caption,can_viewer_save,organic_tracking_token,sharing_friction_info,is_in_profile_grid,profile_grid_control_enabled,is_shop_the_look_eligible,deleted_reason,integrity_review_decision,is_dash_eligible,video_dash_manifest,video_codec,number_of_qualities,video_versions,has_audio,video_duration,view_count,carousel_media_count,carousel_media,usertags,next_max_id,title,product_type,nearly_complete_copyright_match,media_cropping_info,thumbnails,is_post_live,location,lat,lng,attribution
0,1604678448,2436541861944757419,2436541861944757419_3539316447,1604678448,1,CHQVeoBlgyr,MjQzNjU0MTg2MTk0NDc1NzQxOQ==.2,0,False,"{'pk': 3539316447, 'username': 'seix_barral', 'full_name': 'Seix Barral', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/30087221_433664747080711_7927920251528806400_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=ImTvu6pXmooAX82XaFk&oh=20d7b3fc1dd7cd881484546d8011a293&oe=5FD211C4', 'profile_pic_id': '1754246386361997779_3539316447', 'is_verified': True, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 1604864506, 'story_reel_media_ids': []}",True,True,True,False,False,2,[],False,0,impression_trigger,"{'candidates': [{'width': 640, 'height': 640, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/123864115_193330479033053_5899344636372387317_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=JaStnDPlBw4AX_uXRBw&_nc_tp=24&oh=c8dc091fbd216c2b0bc24920fd214b38&oe=5FD26B2F&ig_cache_key=MjQzNjU0MTg2MTk0NDc1NzQxOQ%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [8663, 17327, 25990, 34654, 43317, 48472, 61683, 70105, 77972]}, {'width': 240, 'height': 240, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/123864115_193330479033053_5899344636372387317_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=JaStnDPlBw4AX_uXRBw&_nc_tp=15&oh=f9e1cd57702ebe921d2bc9b30de29164&oe=5FD012AE&ig_cache_key=MjQzNjU0MTg2MTk0NDc1NzQxOQ%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [1564, 3128, 4692, 6256, 7820, 9414, 271694, 14076, 14076]}]}",1080.0,1080.0,378,False,[],False,False,"{'pk': 17872206188000867, 'user_id': 3539316447, 'text': '""La noche interrumpida"", de #RebeccaWest, continúa la trilogía de la inolvidable familia Aubrey en los albores del siglo XX. Todo un  clásico que se hace de lectura imprescindible. ¡Ya en librerías!\n.\n📌 Sobre Rebecca West, «una de las gigantes de la literatura inglesa. Nadie en este siglo ha usado una prosa más deslumbrante, ha tenido más espíritu o ha observado las tortuosidades del carácter humano y los aspectos del mundo de un modo más inteligente», @newyorkermag\n.\n#RebeccaWest\n#LafamiliaAubrey \n#SeixBarral #libros #novela #bookstagram #Leoycomparto #Leoyrecomiendo #leeresvivir #LecturasRecomendadas #NovedadesEditoriales', 'type': 1, 'created_at': 1604678449, 'created_at_utc': 1604678449, 'content_type': 'comment', 'status': 'Active', 'bit_flags': 0, 'did_report_as_spam': False, 'share_enabled': False, 'user': {'pk': 3539316447, 'username': 'seix_barral', 'full_name': 'Seix Barral', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/30087221_433664747080711_7927920251528806400_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=ImTvu6pXmooAX82XaFk&oh=20d7b3fc1dd7cd881484546d8011a293&oe=5FD211C4', 'profile_pic_id': '1754246386361997779_3539316447', 'is_verified': True, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 1604864506, 'story_reel_media_ids': []}, 'is_covered': False, 'media_id': 2436541861944757419, 'has_translation': True, 'private_reply_status': 0}",True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiOGVlNzcwNjhlOTJkNGFlN2I1MjhhNjVmOGVmMWRmMzAyNDM2NTQxODYxOTQ0NzU3NDE5Iiwic2VydmVyX3Rva2VuIjoiMTYwNDg3NjgzMTUxMHwyNDM2NTQxODYxOTQ0NzU3NDE5fDE5NzcyMzg0NjM5fDhhMTg3MzA3NTg3NDA5NTUwZmI5ZWZhYmQ2ODU5M2U4Nzg2NThiNjIyNmNiMTRiNjY5ZGVlNWVkYmJhYjBmNmQifSwic2lnbmF0dXJlIjoiIn0=,"{'should_have_sharing_friction': False, 'bloks_app_url': None}",False,False,False,0,pending,,,,,,,,,,,,,,,,,,,,,,
1,1604417939,2434355368399984188,2434355368399984188_3539316447,160441779530352,2,CHIkU9Oi9Y8,MjQzNDM1NTM2ODM5OTk4NDE4OA==.2,0,False,"{'pk': 3539316447, 'username': 'seix_barral', 'full_name': 'Seix Barral', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/30087221_433664747080711_7927920251528806400_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=ImTvu6pXmooAX82XaFk&oh=20d7b3fc1dd7cd881484546d8011a293&oe=5FD211C4', 'profile_pic_id': '1754246386361997779_3539316447', 'is_verified': True, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 1604864506, 'story_reel_media_ids': []}",True,False,True,False,False,2,[],False,0,impression_trigger,"{'candidates': [{'width': 240, 'height': 240, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/123807441_2936533389783714_7665873207642061697_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=BhjZx0zE0MMAX_nYTVb&_nc_tp=15&oh=6d4a12a4f4d6b692da3f7111652c11cf&oe=5FD39470&ig_cache_key=MjQzNDM1NTM2ODM5OTk4NDE4OA%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [1369, 2738, 4107, 5476, 6845, 8241, 237838, 12322, 12322]}]}",720.0,720.0,193,False,[],False,False,"{'pk': 17965751050347688, 'user_id': 3539316447, 'text': '""Totalidad sexual del cosmos"" esconde una apasionada historia de amor: la de un investigador que rescata del olvido, pieza a pieza, a Nahui Olin, una mujer de pensamiento radical, una artista total irrepetible, adelantada a su tiempo, capaz de desbaratar cualquier intento de contener su esencia.\n\n#JuanBonilla #PremioNacionaldeNarrativa', 'type': 1, 'created_at': 1604417941, 'created_at_utc': 1604417941, 'content_type': 'comment', 'status': 'Active', 'bit_flags': 0, 'did_report_as_spam': False, 'share_enabled': False, 'user': {'pk': 3539316447, 'username': 'seix_barral', 'full_name': 'Seix Barral', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/30087221_433664747080711_7927920251528806400_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=ImTvu6pXmooAX82XaFk&oh=20d7b3fc1dd7cd881484546d8011a293&oe=5FD211C4', 'profile_pic_id': '1754246386361997779_3539316447', 'is_verified': True, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 1604864506, 'story_reel_media_ids': []}, 'is_covered': False, 'media_id': 2434355368399984188, 'has_translation': True, 'private_reply_status': 0}",True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiOGVlNzcwNjhlOTJkNGFlN2I1MjhhNjVmOGVmMWRmMzAyNDM0MzU1MzY4Mzk5OTg0MTg4Iiwic2VydmVyX3Rva2VuIjoiMTYwNDg3NjgzMTU0NHwyNDM0MzU1MzY4Mzk5OTg0MTg4fDE5NzcyMzg0NjM5fDJjNWQyZTYzYWVjNDk5ZDVlNGM5ODIxNGQwNWQ1MjhmNjVmOWM5ODU3NjBjNTBlMmFjMmFhZWZlM2E3OGMyNTgifSwic2lnbmF0dXJlIjoiIn0=,"{'should_have_sharing_friction': False, 'bloks_app_url': None}",False,False,False,0,pending,1.0,"<MPD xmlns=""urn:mpeg:dash:schema:mpd:2011"" minBufferTime=""PT1.500S"" type=""static"" mediaPresentationDuration=""PT0H0M9.055S"" maxSegmentDuration=""PT0H0M5.000S"" profiles=""urn:mpeg:dash:profile:isoff-on-demand:2011,http://dashif.org/guidelines/dash264"">
 <Period duration=""PT0H0M9.055S"">
  <AdaptationSet segmentAlignment=""true"" maxWidth=""720"" maxHeight=""720"" maxFrameRate=""30"" par=""1:1"" lang=""und"" subsegmentAlignment=""true"" subsegmentStartsWithSAP=""1"">
   <Representation id=""17870244200071477vd"" mimeType=""video/mp4"" codecs=""avc1.4D401F"" width=""720"" height=""720"" frameRate=""30"" sar=""1:1"" startWithSAP=""1"" bandwidth=""109696"" FBQualityClass=""hd"" FBQualityLabel=""720w"" FBPlaybackResolutionMos=""0:100.00,480:97.23,640:96.34,720:94.95"">
    <BaseURL>https://instagram.faep9-2.fna.fbcdn.net/v/t50.2886-16/123767417_2810987659159999_6489772645704443060_n.mp4?_nc_ht=instagram.faep9-2.fna.fbcdn.net&amp;_nc_cat=107&amp;_nc_ohc=qobvJbHe_k0AX-yuWOA&amp;oh=901649f780b597d31eac0198929e5923&amp;oe=5FAAF1ED</BaseURL>
    <SegmentBase indexRangeExact=""true"" indexRange=""910-965"" FBFirstSegmentRange=""966-69168"" FBSecondSegmentRange=""69169-123407"" FBPrefetchSegmentRange=""966-123407"">
      <Initialization range=""0-909""/>
    </SegmentBase>
   </Representation>
  </AdaptationSet>
 <AdaptationSet segmentAlignment=""true"" lang=""und"" subsegmentAlignment=""true"" subsegmentStartsWithSAP=""1"">
   <Representation id=""17870244197071477ad"" mimeType=""audio/mp4"" codecs=""mp4a.40.29"" audioSamplingRate=""44100"" startWithSAP=""1"" bandwidth=""4941"">
    <AudioChannelConfiguration schemeIdUri=""urn:mpeg:dash:23003:3:audio_channel_configuration:2011"" value=""1""/>
    <BaseURL>https://instagram.faep9-1.fna.fbcdn.net/v/t50.2886-16/123053834_508802730313726_3053263477594197666_n.mp4?_nc_ht=instagram.faep9-1.fna.fbcdn.net&amp;_nc_cat=110&amp;_nc_ohc=HezILoRYaPsAX_loXNG&amp;oh=5648943721decd97b4fa739659ad6c77&amp;oe=5FAA9A59</BaseURL>
    <SegmentBase indexRangeExact=""true"" indexRange=""868-959"" FBFirstSegmentRange=""960-1962"" FBSecondSegmentRange=""1963-2947"" FBPrefetchSegmentRange=""960-2947"">
      <Initialization range=""0-867""/>
    </SegmentBase>
   </Representation>
  </AdaptationSet>
 </Period>
</MPD>",avc1.4D401F,1.0,"[{'type': 101, 'width': 720, 'height': 720, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t50.2886-16/123767417_2810987659159999_6489772645704443060_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmRlZmF1bHQifQ&_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=qobvJbHe_k0AX-yuWOA&vs=17870244200071477_3908023708&_nc_vs=HBksFQAYJEdIbUtZQWUtYWVRUWxQd0pBTFNrUWtUV1RSQmFia1lMQUFBRhUAAsgBABUAGCRHQXFuVlFmX1J3RGV3TTRCQUtJT3JidjBYbDhxYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAABgAFuqegqaOub4%2FFQIoAkMzLBdAIgAAAAAAABgSZGFzaF9iYXNlbGluZV8xX3YxEQB16gcA&_nc_rid=8ee77cd422&oe=5FAAF1ED&oh=c7f55529077547be466b4619f4c525c2', 'id': '17870244200071477v'}, {'type': 102, 'width': 720, 'height': 720, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t50.2886-16/123767417_2810987659159999_6489772645704443060_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmRlZmF1bHQifQ&_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=qobvJbHe_k0AX-yuWOA&vs=17870244200071477_3908023708&_nc_vs=HBksFQAYJEdIbUtZQWUtYWVRUWxQd0pBTFNrUWtUV1RSQmFia1lMQUFBRhUAAsgBABUAGCRHQXFuVlFmX1J3RGV3TTRCQUtJT3JidjBYbDhxYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAABgAFuqegqaOub4%2FFQIoAkMzLBdAIgAAAAAAABgSZGFzaF9iYXNlbGluZV8xX3YxEQB16gcA&_nc_rid=8ee77cd422&oe=5FAAF1ED&oh=c7f55529077547be466b4619f4c525c2', 'id': '17870244200071477v'}, {'type': 103, 'width': 720, 'height': 720, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t50.2886-16/123767417_2810987659159999_6489772645704443060_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmRlZmF1bHQifQ&_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=qobvJbHe_k0AX-yuWOA&vs=17870244200071477_3908023708&_nc_vs=HBksFQAYJEdIbUtZQWUtYWVRUWxQd0pBTFNrUWtUV1RSQmFia1lMQUFBRhUAAsgBABUAGCRHQXFuVlFmX1J3RGV3TTRCQUtJT3JidjBYbDhxYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAABgAFuqegqaOub4%2FFQIoAkMzLBdAIgAAAAAAABgSZGFzaF9iYXNlbGluZV8xX3YxEQB16gcA&_nc_rid=8ee77cd422&oe=5FAAF1ED&oh=c7f55529077547be466b4619f4c525c2', 'id': '17870244200071477v'}]",True,8.966,2509.0,,,,,,,,,,,,,,
2,1604156427,2432162829129617619,2432162829129617619_3539316447,1604156427,1,CHAxzT6LhDT,MjQzMjE2MjgyOTEyOTYxNzYxOQ==.2,0,False,"{'pk': 3539316447, 'username': 'seix_barral', 'full_name': 'Seix Barral', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/30087221_433664747080711_7927920251528806400_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=ImTvu6pXmooAX82XaFk&oh=20d7b3fc1dd7cd881484546d8011a293&oe=5FD211C4', 'profile_pic_id': '1754246386361997779_3539316447', 'is_verified': True, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 1604864506, 'story_reel_media_ids': []}",True,True,True,False,True,2,[],False,7,impression_trigger,"{'candidates': [{'width': 640, 'height': 640, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/123122344_795486744350271_8610427148431462868_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=xTYPgD4qN2IAX99xjud&_nc_tp=24&oh=8982fbab646ae696bc3ac0622e213bc6&oe=5FD215C9&ig_cache_key=MjQzMjE2MjgyOTEyOTYxNzYxOQ%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [8256, 16513, 24770, 33027, 41283, 46196, 58787, 66814, 74311]}, {'width': 240, 'height': 240, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/123122344_795486744350271_8610427148431462868_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=xTYPgD4qN2IAX99xjud&_nc_tp=15&oh=192559cd77b8582bb4732dc0e27a0fb0&oe=5FD27BCC&ig_cache_key=MjQzMjE2MjgyOTEyOTYxNzYxOQ%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [1532, 3065, 4598, 6131, 7664, 9227, 266300, 13796, 13796]}]}",1080.0,1080.0,486,False,[],False,False,"{'pk': 17848179707402061, 'user_id': 3539316447, 'text': 'Despedimos octubre haciendo repaso de nuestras novedades. Historias que seguro ya han empezado a encontrar un sitio en vuestras estanterías. ¿Habéis leído alguna de ellas?\n.\n#NovedadesEditoriales #NovedadesOctubre #NovedadesSeixBarral\n#Leoycomparto #Librosrecomendados', 'type': 1, 'created_at': 1604156427, 'created_at_utc': 1604156427, 'content_type': 'comment', 'status': 'Active', 'bit_flags': 0, 'did_report_as_spam': False, 'share_enabled': False, 'user': {'pk': 3539316447, 'username': 'seix_barral', 'full_name': 'Seix Barral', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/30087221_433664747080711_7927920251528806400_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=ImTvu6pXmooAX82XaFk&oh=20d7b3fc1dd7cd881484546d8011a293&oe=5FD211C4', 'profile_pic_id': '1754246386361997779_3539316447', 'is_verified': True, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 1604864506, 'story_reel_media_ids': []}, 'is_covered': False, 'media_id': 2432162829129617619, 'has_translation': True, 'private_reply_status': 0}",True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiOGVlNzcwNjhlOTJkNGFlN2I1MjhhNjVmOGVmMWRmMzAyNDMyMTYyODI5MTI5NjE3NjE5Iiwic2VydmVyX3Rva2VuIjoiMTYwNDg3NjgzMTUxMnwyNDMyMTYyODI5MTI5NjE3NjE5fDE5NzcyMzg0NjM5fDQ2ZTI0MzI0OWQ3ZWJhM2ZjNDkyMjgwMzg1YmYyNzYyYWVhNjhjNjUxZjMxMzllYWU5NDJkODdiNWYwMzFlYjQifSwic2lnbmF0dXJlIjoiIn0=,"{'should_have_sharing_friction': False, 'bloks_app_url': None}",False,False,False,0,pending,,,,,,,,,,,,,,,,,,,,,,
3,1604067845,2431419773906222358,2431419773906222358_3539316447,1604067823148791,8,CG-I2bzin0W,MjQzMTQxOTc3MzkwNjIyMjM1OA==.2,0,False,"{'pk': 3539316447, 'username': 'seix_barral', 'full_name': 'Seix Barral', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/30087221_433664747080711_7927920251528806400_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=ImTvu6pXmooAX82XaFk&oh=20d7b3fc1dd7cd881484546d8011a293&oe=5FD211C4', 'profile_pic_id': '1754246386361997779_3539316447', 'is_verified': True, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 1604864506, 'story_reel_media_ids': []}",True,False,True,False,False,2,[],False,0,impression_trigger,,,,234,False,[],False,False,"{'pk': 17895746971637369, 'user_id': 3539316447, 'text': 'Nuestra enhorabuena a Juan Bonilla, ganador del Premio Nacional de Narrativa 2020 por ""Totalidad sexual del cosmos"". En esta novela, el autor recupera la figura de Nahui Olin, una de las mujeres más carismáticas del arte mexicano del siglo XX.\n.\n📌""Incluso movimientos como las Vanguardias están llenos de mujeres que siguen esperando su voz"", Juan Bonilla para @Elcultural\n.\n#PremioNacionaldeNarrativa #JuanBonilla #Totalidadsexualdelcosmos #AutoresSeixBarrral #SeixBarral #Narrativa', 'type': 1, 'created_at': 1604067847, 'created_at_utc': 1604067847, 'content_type': 'comment', 'status': 'Active', 'bit_flags': 0, 'did_report_as_spam': False, 'share_enabled': False, 'user': {'pk': 3539316447, 'username': 'seix_barral', 'full_name': 'Seix Barral', 'is_private': False, 'profile_pic_url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-19/s150x150/30087221_433664747080711_7927920251528806400_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_ohc=ImTvu6pXmooAX82XaFk&oh=20d7b3fc1dd7cd881484546d8011a293&oe=5FD211C4', 'profile_pic_id': '1754246386361997779_3539316447', 'is_verified': True, 'has_anonymous_profile_picture': False, 'is_unpublished': False, 'is_favorite': False, 'account_badges': [], 'latest_reel_media': 1604864506, 'story_reel_media_ids': []}, 'is_covered': False, 'media_id': 2431419773906222358, 'has_translation': True, 'private_reply_status': 0}",True,eyJ2ZXJzaW9uIjo1LCJwYXlsb2FkIjp7ImlzX2FuYWx5dGljc190cmFja2VkIjp0cnVlLCJ1dWlkIjoiOGVlNzcwNjhlOTJkNGFlN2I1MjhhNjVmOGVmMWRmMzAyNDMxNDE5NzczOTA2MjIyMzU4Iiwic2VydmVyX3Rva2VuIjoiMTYwNDg3NjgzMTU0NXwyNDMxNDE5NzczOTA2MjIyMzU4fDE5NzcyMzg0NjM5fGI1MTBjNGZlNjUyODc1Zjc1NTI4ZjlhN2ZkYTg2NGFiYjUyODgyMzY3NzkwOGQ2NTlhZjY5NjY5Y2E5ODM0NzQifSwic2lnbmF0dXJlIjoiIn0=,"{'should_have_sharing_friction': False, 'bloks_app_url': None}",False,False,False,0,pending,,,,,,,,,3.0,"[{'id': '2431419758529863016_3539316447', 'media_type': 1, 'image_versions2': {'candidates': [{'width': 640, 'height': 640, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/122890278_295215794819282_7672817457945815313_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=PGNJPNBUcPMAX8cbVMZ&_nc_tp=24&oh=4bfa90957eeeb05766a6077b8567c354&oe=5FD22F0E&ig_cache_key=MjQzMTQxOTc1ODUyOTg2MzAxNg%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [5481, 10962, 16443, 21924, 27405, 30666, 39023, 44352, 49329]}, {'width': 240, 'height': 240, 'url': 'https://instagram.faep9-1.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/122890278_295215794819282_7672817457945815313_n.jpg?_nc_ht=instagram.faep9-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=PGNJPNBUcPMAX8cbVMZ&_nc_tp=15&oh=021c90c4e813af0f095f0eaf9d4681bd&oe=5FD1FC0F&ig_cache_key=MjQzMTQxOTc1ODUyOTg2MzAxNg%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [1270, 2540, 3810, 5080, 6351, 7646, 220667, 11432, 11432]}]}, 'original_width': 1440, 'original_height': 1440, 'pk': 2431419758529863016, 'carousel_parent_id': '2431419773906222358_3539316447', 'can_see_insights_as_brand': False, 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None}}, {'id': '2431419758546614982_3539316447', 'media_type': 1, 'image_versions2': {'candidates': [{'width': 640, 'height': 640, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/122921379_972530889906839_2661799743360991249_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=bz_9Vs90a_oAX_uBNoF&_nc_tp=24&oh=972d473e0a9be112ff26398b91fdaca7&oe=5FD39E63&ig_cache_key=MjQzMTQxOTc1ODU0NjYxNDk4Mg%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [9198, 18396, 27594, 36792, 45990, 51463, 65489, 74431, 82783]}, {'width': 240, 'height': 240, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/122921379_972530889906839_2661799743360991249_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=bz_9Vs90a_oAX_uBNoF&_nc_tp=15&oh=1486e57fd00024502d70d3fb35f45bfa&oe=5FD0C362&ig_cache_key=MjQzMTQxOTc1ODU0NjYxNDk4Mg%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [1576, 3152, 4729, 6305, 7881, 9489, 273846, 14187, 14187]}]}, 'original_width': 1440, 'original_height': 1440, 'pk': 2431419758546614982, 'carousel_parent_id': '2431419773906222358_3539316447', 'can_see_insights_as_brand': False, 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None}}, {'id': '2431419758521606864_3539316447', 'media_type': 1, 'image_versions2': {'candidates': [{'width': 640, 'height': 640, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/123172551_144919280651263_8590668145216152779_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=SLHFZdXibyEAX87nAZa&_nc_tp=24&oh=b73118c373e09ee2942e5f2a2ca0295d&oe=5FD38A7D&ig_cache_key=MjQzMTQxOTc1ODUyMTYwNjg2NA%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [3759, 7518, 11277, 15036, 18795, 21032, 26764, 30419, 33832]}, {'width': 240, 'height': 240, 'url': 'https://instagram.faep9-2.fna.fbcdn.net/v/t51.2885-15/e35/s240x240/123172551_144919280651263_8590668145216152779_n.jpg?_nc_ht=instagram.faep9-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=SLHFZdXibyEAX87nAZa&_nc_tp=15&oh=982c34fcf2055726bb5be2aff8089c6b&oe=5FD36A80&ig_cache_key=MjQzMTQxOTc1ODUyMTYwNjg2NA%3D%3D.2', 'scans_profile': 'e35', 'estimated_scans_sizes': [1104, 2208, 3312, 4416, 5520, 6646, 191803, 9937, 9937]}]}, 'original_width': 1080, 'original_height': 1080, 'pk': 2431419758521606864, 'carousel_parent_id': '2431419773906222358_3539316447', 'can_see_insights_as_brand': False, 'sharing_friction_info': {'should_have_sharing_friction': False, 'bloks_app_url': None}}]",,,,,,,,,,,,
